id,reaction,reaction_name,reaction_string,ec_number,gene_name,gene_id,organism,kcat
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,COX2,Q0250,Saccharomyces cerevisiae,
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,,YLR395C,Saccharomyces cerevisiae,
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,,YGL187C,Saccharomyces cerevisiae,
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,COX3,Q0275,Saccharomyces cerevisiae,
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,,YMR256C,Saccharomyces cerevisiae,
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,,YDL067C,Saccharomyces cerevisiae,
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,,YGL191W,Saccharomyces cerevisiae,
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,COX1,Q0045,Saccharomyces cerevisiae,
CYOOm,CYOOm,Cytochrome c oxidase  mitochondrial,4.0 Ferrocytochrome c C42H53FeN8O6S2 + 6.0 H+ + O2 = 4.0 Ferricytochrome c C42H52FeN8O6S2 + 2.0 H2O + 6.0 H+,,,YHR051W,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YEL039C,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YJR048W,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YDR529C,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YJL166W,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YFR033C,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YGR183C,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,COB,Q0105,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YPR191W,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YBL045C,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YEL024W,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YOR065W,Saccharomyces cerevisiae,
CYOR_u6m,CYOR_u6m,Ubiquinol 6 cytochrome c reductase,2.0 Ferricytochrome c C42H52FeN8O6S2 + 1.5 H+ + Ubiquinol 6 C39H60O4 = 2.0 Ferrocytochrome c C42H53FeN8O6S2 + 1.5 H+ + Ubiquinone 6 C39H58O4,,,YHR001W_A,Saccharomyces cerevisiae,
CYSS,CYSS,Cysteine synthase,O-Acetyl-L-serine + Hydrogen sulfide = Acetate + L-Cysteine + H+,2.5.1.65,,YGR012W,Saccharomyces cerevisiae,0.0097
CYSTGL,CYSTGL,Cystathionine g lyase,L-Cystathionine + H2O = 2-Oxobutanoate + L-Cysteine + Ammonium,,,YAL012W,Saccharomyces cerevisiae,
CYSTL,CYSTL,Cystathionine b-lyase,L-Cystathionine + H2O = L-Homocysteine + Ammonium + Pyruvate,,,YFR055W,Saccharomyces cerevisiae,
CYSTLp,CYSTLp,Cystathione b lyase  peroxisomal,L-Cystathionine + H2O = L-Homocysteine + Ammonium + Pyruvate,,,YGL184C,Saccharomyces cerevisiae,
CYSTRS,CYSTRS,Cysteinyl-tRNA synthetase,ATP + L-Cysteine + TRNA(Cys) = AMP + L-Cysteinyl-tRNA(Cys) + Diphosphate,6.1.1.16,,YNL247W,Saccharomyces cerevisiae,3.5
CYSTS,CYSTS,Cystathionine beta synthase,L-Homocysteine + L-Serine = L-Cystathionine + H2O,4.2.1.22,,YGR155W,Saccharomyces cerevisiae,
CYSTtp,CYSTtp,Cystathione peroxisomal transport,L-Cystathionine = L-Cystathionine,,,,Saccharomyces cerevisiae,
CYSTtp_reverse,CYSTtp,,L-Cystathionine = L-Cystathionine,,,,Saccharomyces cerevisiae,
CYSt2r,CYSt2r,L cysteine reversible transport via proton symport,L-Cysteine + H+ = L-Cysteine + H+,,,YKR039W,Saccharomyces cerevisiae,
CYSt2r,CYSt2r,L cysteine reversible transport via proton symport,L-Cysteine + H+ = L-Cysteine + H+,,,YOL020W,Saccharomyces cerevisiae,
CYSt2r,CYSt2r,L cysteine reversible transport via proton symport,L-Cysteine + H+ = L-Cysteine + H+,,,YDR508C,Saccharomyces cerevisiae,
CYSt2r,CYSt2r,L cysteine reversible transport via proton symport,L-Cysteine + H+ = L-Cysteine + H+,,,YBR069C,Saccharomyces cerevisiae,
CYSt2r,CYSt2r,L cysteine reversible transport via proton symport,L-Cysteine + H+ = L-Cysteine + H+,,,YBR068C,Saccharomyces cerevisiae,
CYSt2r,CYSt2r,L cysteine reversible transport via proton symport,L-Cysteine + H+ = L-Cysteine + H+,,,YDR046C,Saccharomyces cerevisiae,
CYSt2r_reverse,CYSt2r,,L-Cysteine + H+ = L-Cysteine + H+,,,YKR039W,Saccharomyces cerevisiae,
CYSt2r_reverse,CYSt2r,,L-Cysteine + H+ = L-Cysteine + H+,,,YOL020W,Saccharomyces cerevisiae,
CYSt2r_reverse,CYSt2r,,L-Cysteine + H+ = L-Cysteine + H+,,,YDR508C,Saccharomyces cerevisiae,
CYSt2r_reverse,CYSt2r,,L-Cysteine + H+ = L-Cysteine + H+,,,YBR069C,Saccharomyces cerevisiae,
CYSt2r_reverse,CYSt2r,,L-Cysteine + H+ = L-Cysteine + H+,,,YBR068C,Saccharomyces cerevisiae,
CYSt2r_reverse,CYSt2r,,L-Cysteine + H+ = L-Cysteine + H+,,,YDR046C,Saccharomyces cerevisiae,
CYTD,CYTD,Cytidine deaminase,Cytidine + H2O + H+ = Ammonium + Uridine,3.5.4.5,,YLR245C,Saccharomyces cerevisiae,1.02
CYTDK2,CYTDK2,Cytidine kinase (GTP),Cytidine + GTP = CMP + GDP + H+,2.7.1.48,,YNR012W,Saccharomyces cerevisiae,9.03
CYTDt2,CYTDt2,Cytidine transport in via proton symport,Cytidine + H+ = Cytidine + H+,,,YAL022C,Saccharomyces cerevisiae,
CYTK1,CYTK1,Cytidylate kinase (CMP),ATP + CMP = ADP + CDP,2.7.4.25,,,Saccharomyces cerevisiae,3.5
CYTK1_reverse,CYTK1,,ADP + CDP = ATP + CMP,2.7.4.25,,,Saccharomyces cerevisiae,96.0
CYTK2,CYTK2,Cytidylate kinase (dCMP),ATP + DCMP = ADP + DCDP,2.7.4.25,,,Saccharomyces cerevisiae,3.5
CYTK2_reverse,CYTK2,,ADP + DCDP = ATP + DCMP,2.7.4.25,,,Saccharomyces cerevisiae,96.0
DADA,DADA,Deoxyadenosine deaminase,Deoxyadenosine + H2O + H+ = Deoxyinosine + Ammonium,3.5.4.4,,YNL141W,Saccharomyces cerevisiae,1.0
DADK,DADK,Deoxyadenylate kinase,ATP + DAMP = ADP + DADP,2.7.4.3,,,Saccharomyces cerevisiae,3.5
DADK_reverse,DADK,,ADP + DADP = ATP + DAMP,2.7.4.3,,,Saccharomyces cerevisiae,96.0
DADNt2,DADNt2,Deoxyadenosine transport in via proton symport,Deoxyadenosine + H+ = Deoxyadenosine + H+,,,,Saccharomyces cerevisiae,
DADPtn,DADPtn,DADP nuclear transport,DADP = DADP,,,,Saccharomyces cerevisiae,
DADPtn_reverse,DADPtn,,DADP = DADP,,,,Saccharomyces cerevisiae,
DAGCPT_SC,DAGCPT_SC,Diacylglycerol cholinephosphotransferase  yeast specific,0.01 1 2 Diacylglycerol  yeast specific C3540H6644O500 + CDPcholine C14H25N4O11P2 = CMP + H+ + 0.01 Phosphatidylcholine  yeast specific C4040H7844N100O800P100,,,YHR123W,Saccharomyces cerevisiae,
DAGCPT_SC,DAGCPT_SC,Diacylglycerol cholinephosphotransferase  yeast specific,0.01 1 2 Diacylglycerol  yeast specific C3540H6644O500 + CDPcholine C14H25N4O11P2 = CMP + H+ + 0.01 Phosphatidylcholine  yeast specific C4040H7844N100O800P100,,,YNL130C,Saccharomyces cerevisiae,
DAGPYP_SC,DAGPYP_SC,Diacylglycerol pyrophosphate phosphatase  yeast specific,H2O + 0.01 Phosphatidate  yeast specific C3540H6544O800P100 = 0.01 1 2 Diacylglycerol  yeast specific C3540H6644O500 + Phosphate,,,YDR503C,Saccharomyces cerevisiae,
DAGPYP_SC,DAGPYP_SC,Diacylglycerol pyrophosphate phosphatase  yeast specific,H2O + 0.01 Phosphatidate  yeast specific C3540H6544O800P100 = 0.01 1 2 Diacylglycerol  yeast specific C3540H6644O500 + Phosphate,,,YDR284C,Saccharomyces cerevisiae,
DANNt2,DANNt2,7 8 Diaminononanoate reversible transport via proton symport,"7,8-Diaminononanoate + H+ = 7,8-Diaminononanoate + H+",,,,Saccharomyces cerevisiae,
DANNt2_reverse,DANNt2,,"7,8-Diaminononanoate + H+ = 7,8-Diaminononanoate + H+",,,,Saccharomyces cerevisiae,
DASYN_SC,DASYN_SC,CDP Diacylglycerol synthetase  yeast specific,CTP + H+ + 0.01 Phosphatidate  yeast specific C3540H6544O800P100 = 0.01 CDPdiacylglycerol  yeast specific C4440H7744N300O1500P200 + Diphosphate,,,YBR029C,Saccharomyces cerevisiae,
DASYN_SC_reverse,DASYN_SC,,0.01 CDPdiacylglycerol  yeast specific C4440H7744N300O1500P200 + Diphosphate = CTP + H+ + 0.01 Phosphatidate  yeast specific C3540H6544O800P100,,,YBR029C,Saccharomyces cerevisiae,
DASYNm_SC,DASYNm_SC,CDP Diacylglycerol synthetase  yeast specific  mitochondrial,CTP + H+ + 0.01 Phosphatidate  yeast specific C3540H6544O800P100 = 0.01 CDPdiacylglycerol  yeast specific C4440H7744N300O1500P200 + Diphosphate,,,YBR029C,Saccharomyces cerevisiae,
DASYNm_SC_reverse,DASYNm_SC,,0.01 CDPdiacylglycerol  yeast specific C4440H7744N300O1500P200 + Diphosphate = CTP + H+ + 0.01 Phosphatidate  yeast specific C3540H6544O800P100,,,YBR029C,Saccharomyces cerevisiae,
DB4PS,DB4PS,"3,4-Dihydroxy-2-butanone-4-phosphate synthase","D-Ribulose 5-phosphate = 3,4-dihydroxy-2-butanone 4-phosphate + Formate + H+",4.1.99.12,,YDR487C,Saccharomyces cerevisiae,
DBTS,DBTS,Dethiobiotin synthase,"ATP + CO2 + 7,8-Diaminononanoate = ADP + Dethiobiotin + 3.0 H+ + Phosphate",6.3.3.3,,YNR057C,Saccharomyces cerevisiae,3.74
DBTS_reverse,DBTS,,"ADP + Dethiobiotin + 3.0 H+ + Phosphate = ATP + CO2 + 7,8-Diaminononanoate",6.3.3.3,,YNR057C,Saccharomyces cerevisiae,96.0
DCDPtn,DCDPtn,DCDP nuclear transport,DCDP = DCDP,,,,Saccharomyces cerevisiae,
DCDPtn_reverse,DCDPtn,,DCDP = DCDP,,,,Saccharomyces cerevisiae,
DCMPDA,DCMPDA,DCMP deaminase,DCMP + H2O + H+ = DUMP + Ammonium,3.5.4.12,,YHR144C,Saccharomyces cerevisiae,
DCMPDA_reverse,DCMPDA,,DUMP + Ammonium = DCMP + H2O + H+,3.5.4.12,,YHR144C,Saccharomyces cerevisiae,
DCTPD,DCTPD,DCTP deaminase,DCTP + H2O + H+ = DUTP + Ammonium,3.5.4.13,,YHR144C,Saccharomyces cerevisiae,0.5
DCYTD,DCYTD,Deoxycytidine deaminase,Deoxycytidine + H2O + H+ = Deoxyuridine + Ammonium,3.5.4.5,,YLR245C,Saccharomyces cerevisiae,
DCYTt2,DCYTt2,Deoxycytidine transport in via proton symport,Deoxycytidine + H+ = Deoxycytidine + H+,,,,Saccharomyces cerevisiae,
DDPA,DDPA,3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,D-Erythrose 4-phosphate + H2O + Phosphoenolpyruvate = 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate + Phosphate,2.5.1.54,,YBR249C,Saccharomyces cerevisiae,58.4
DDPA,DDPA,3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,D-Erythrose 4-phosphate + H2O + Phosphoenolpyruvate = 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate + Phosphate,2.5.1.54,,YDR035W,Saccharomyces cerevisiae,58.4
DDPAm,DDPAm,2 deoxy D arabino heptulosonate 7 phosphate synthetase  mitochondrial,D-Erythrose 4-phosphate + H2O + Phosphoenolpyruvate = 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate + Phosphate,2.5.1.54,,YDR035W,Saccharomyces cerevisiae,58.4
DESAT14,DESAT14,Myristicoyl CoA desaturase  n C140CoA   n C141CoA ,H+ + Nicotinamide adenine dinucleotide phosphate - reduced + O2 + Tetradecanoyl-CoA (n-C14:0CoA) = 2.0 H2O + Nicotinamide adenine dinucleotide phosphate + Tetradecenoyl-CoA (n-C14:1CoA),1.14.19.1,,,Saccharomyces cerevisiae,248.3
DESAT16,DESAT16,Palmitoyl CoA desaturase  n C160CoA   n C161CoA ,H+ + Nicotinamide adenine dinucleotide phosphate - reduced + O2 + Palmitoyl-CoA (n-C16:0CoA) = 2.0 H2O + Hexadecenoyl-CoA (n-C16:1CoA) + Nicotinamide adenine dinucleotide phosphate,1.14.19.1,,YGL055W,Saccharomyces cerevisiae,463.3
DESAT18,DESAT18,Stearoyl CoA desaturase  n C180CoA   n C181CoA ,H+ + Nicotinamide adenine dinucleotide phosphate - reduced + O2 + Stearoyl-CoA (n-C18:0CoA) = 2.0 H2O + Nicotinamide adenine dinucleotide phosphate + Octadecenoyl-CoA (n-C18:1CoA),1.14.19.1,,YGL055W,Saccharomyces cerevisiae,463.3
DESAT18_2,DESAT18_2,Oleoyl CoA desaturase  n C181CoA   n C182CoA ,H+ + Nicotinamide adenine dinucleotide phosphate - reduced + O2 + Octadecenoyl-CoA (n-C18:1CoA) = 2.0 H2O + Nicotinamide adenine dinucleotide phosphate + Octadecynoyl CoA  n C182CoA  C39H62N7O17P3S,,,,Saccharomyces cerevisiae,
DGDPtn,DGDPtn,DGDP nuclear transport,DGDP = DGDP,,,,Saccharomyces cerevisiae,
DGDPtn_reverse,DGDPtn,,DGDP = DGDP,,,,Saccharomyces cerevisiae,
DGGH,DGGH,Alpha D glucoside glucohydrase,D Gal alpha 1 6D Glucose C12H22O11 + H2O = D-Galactose + D-Glucose,,,YJL221C,Saccharomyces cerevisiae,
DGK1,DGK1,Deoxyguanylate kinase (dGMP:ATP),ATP + DGMP = ADP + DGDP,2.7.4.8,,YDR454C,Saccharomyces cerevisiae,3.5
DGK1_reverse,DGK1,,ADP + DGDP = ATP + DGMP,2.7.4.8,,YDR454C,Saccharomyces cerevisiae,96.0
DGSNt2,DGSNt2,Deoxyguanosine transport in via proton symport,Deoxyguanosine + H+ = Deoxyguanosine + H+,,,,Saccharomyces cerevisiae,
DHAD1m,DHAD1m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylbutanoate   mitochondrial,"(R)-2,3-Dihydroxy-3-methylbutanoate = 3-Methyl-2-oxobutanoate + H2O",4.2.1.9,,YJR016C,Saccharomyces cerevisiae,
DHAD2m,DHAD2m,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylpentanoate   mitochondrial,"(R)-2,3-Dihydroxy-3-methylpentanoate = (S)-3-Methyl-2-oxopentanoate + H2O",4.2.1.9,,YJR016C,Saccharomyces cerevisiae,
DHAK,DHAK,Dihydroxyacetone kinase,ATP + Dihydroxyacetone = ADP + Dihydroxyacetone phosphate + H+,2.7.1.29,,YML070W,Saccharomyces cerevisiae,3.5
DHAK,DHAK,Dihydroxyacetone kinase,ATP + Dihydroxyacetone = ADP + Dihydroxyacetone phosphate + H+,2.7.1.29,,YFL053W,Saccharomyces cerevisiae,3.5
DHAPtm,DHAPtm,Dihydroxyacetone phosphate transport  mitochondrial,Dihydroxyacetone phosphate = Dihydroxyacetone phosphate,,,,Saccharomyces cerevisiae,
DHFR,DHFR,Dihydrofolate reductase,"7,8-Dihydrofolate + H+ + Nicotinamide adenine dinucleotide phosphate - reduced = Nicotinamide adenine dinucleotide phosphate + 5,6,7,8-Tetrahydrofolate",1.5.1.3,,YOR236W,Saccharomyces cerevisiae,463.3
DHFRim,DHFRim,Dihydrofolate reductase  mitochondrial,"7,8-Dihydrofolate + H+ + Nicotinamide adenine dinucleotide phosphate - reduced = Nicotinamide adenine dinucleotide phosphate + 5,6,7,8-Tetrahydrofolate",1.5.1.3,,YOR236W,Saccharomyces cerevisiae,463.3
DHFS,DHFS,Dihydrofolate synthase,"ATP + Dihydropteroate + L-Glutamate = ADP + 7,8-Dihydrofolate + H+ + Phosphate",6.3.2.17,,,Saccharomyces cerevisiae,3.5
DHFtm,DHFtm,Dihydrofolate reversible mitochondrial transport,"7,8-Dihydrofolate = 7,8-Dihydrofolate",,,,Saccharomyces cerevisiae,
DHFtm_reverse,DHFtm,,"7,8-Dihydrofolate = 7,8-Dihydrofolate",,,,Saccharomyces cerevisiae,
DHNPAm,DHNPAm,Dihydroneopterin aldolase,Dihydroneopterin = 2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2 + Glycolaldehyde + H+,,,YNL256W,Saccharomyces cerevisiae,
DHNPTtm,DHNPTtm,Dhnpt mitochondrial transport,Dihydroneopterin = Dihydroneopterin,5.1.99.c,,,Saccharomyces cerevisiae,
DHNPTtm_reverse,DHNPTtm,,Dihydroneopterin = Dihydroneopterin,5.1.99.c,,,Saccharomyces cerevisiae,
DHORD4i,DHORD4i,Dihydoorotic acid  ubiquinone 6   irreversible,(S)-Dihydroorotate + Ubiquinone 6 C39H58O4 = Orotate + Ubiquinol 6 C39H60O4,1.3.3.1,,YKL216W,Saccharomyces cerevisiae,
DHORDfum,DHORDfum,Fumarate dependent DHORD,(S)-Dihydroorotate + Fumarate = Orotate + Succinate,1.3.98.1,,YKL216W,Saccharomyces cerevisiae,
DHORDi,DHORDi,Dihydoorotic acid dehydrogenase  irreversible ,(S)-Dihydroorotate + O2 = Hydrogen peroxide + Orotate,1.3.99.11,,YKL216W,Saccharomyces cerevisiae,1.2
DHORTS,DHORTS,Dihydroorotase,(S)-Dihydroorotate + H2O = N-Carbamoyl-L-aspartate + H+,3.5.2.3,,YJL130C,Saccharomyces cerevisiae,
DHORTS,DHORTS,Dihydroorotase,(S)-Dihydroorotate + H2O = N-Carbamoyl-L-aspartate + H+,3.5.2.3,,YLR420W,Saccharomyces cerevisiae,
DHORTS_reverse,DHORTS,,N-Carbamoyl-L-aspartate + H+ = (S)-Dihydroorotate + H2O,3.5.2.3,,YJL130C,Saccharomyces cerevisiae,
DHORTS_reverse,DHORTS,,N-Carbamoyl-L-aspartate + H+ = (S)-Dihydroorotate + H2O,3.5.2.3,,YLR420W,Saccharomyces cerevisiae,
DHPSm,DHPSm,Dihydropteroate synthase  mitochondrial,2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2 + 4-Aminobenzoate = Dihydropteroate + H2O,,,YNL256W,Saccharomyces cerevisiae,
DHPTtm,DHPTtm,Dihydropteroate mitochondrial transport via diffusion,Dihydropteroate = Dihydropteroate,,,,Saccharomyces cerevisiae,
DHPTtm_reverse,DHPTtm,,Dihydropteroate = Dihydropteroate,,,,Saccharomyces cerevisiae,
DHQS,DHQS,3-dehydroquinate synthase,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate = 3-Dehydroquinate + Phosphate,4.2.3.4,,YDR127W,Saccharomyces cerevisiae,
DHQTi,DHQTi,"3-dehydroquinate dehydratase, irreversible",3-Dehydroquinate = 3-Dehydroshikimate + H2O,4.2.1.10,,YDR127W,Saccharomyces cerevisiae,
DIAT,DIAT,Diamine transaminase,Acetyl-CoA + Spermine C10H30N4 = N1 Acetylspermine C12H31N4O + Coenzyme A + H+,2.3.1.57,,,Saccharomyces cerevisiae,0.38
DINSt2,DINSt2,Deoxyinosine transport in via proton symport,Deoxyinosine + H+ = Deoxyinosine + H+,,,,Saccharomyces cerevisiae,
DIPS,DIPS,Diphthine synthase,S-Adenosyl-L-methionine + 2  3 Carboxy 3 aminopropyl  L histidine C10H16N4O4 = S-Adenosyl-L-homocysteine + 2 3 Carboxy 3  methylammonio propyl L histidine C11H18N4O4 + H+,2.1.1.98,,YLR172C,Saccharomyces cerevisiae,6.7
DKMPPD2,DKMPPD2,2 3 diketo 5 methylthio 1 phosphopentane degradation reaction,"2,3-diketo-5-methylthio-1-phosphopentane + 3.0 H2O = 2-keto-4-methylthiobutyrate + Formate + 6.0 H+ + Phosphate",,,YMR009W,Saccharomyces cerevisiae,
DKMPPD2,DKMPPD2,2 3 diketo 5 methylthio 1 phosphopentane degradation reaction,"2,3-diketo-5-methylthio-1-phosphopentane + 3.0 H2O = 2-keto-4-methylthiobutyrate + Formate + 6.0 H+ + Phosphate",,,YEL038W,Saccharomyces cerevisiae,
DMATT,DMATT,Dimethylallyltranstransferase,Dimethylallyl diphosphate + Isopentenyl diphosphate = Geranyl diphosphate + Diphosphate,2.5.1.1,,YJL167W,Saccharomyces cerevisiae,0.0002
DNMPPA,DNMPPA,Dihydroneopterin monophosphate dephosphorylase,Dihydroneopterin monophosphate + H2O = Dihydroneopterin + Phosphate,3.6.1.-,,YDL100C,Saccharomyces cerevisiae,
DNTPPA,DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate + H2O = Dihydroneopterin monophosphate + H+ + Diphosphate",3.6.1.67,,,Saccharomyces cerevisiae,
DOLK,DOLK,Dolichol kinase,CTP + Dolichol C15H28O = CDP + Dolichol phosphate C15H27O4P + H+,2.7.1.108,,YMR013C,Saccharomyces cerevisiae,8.92
DOLPMMer,DOLPMMer,Dolichyl phosphate mannose  protein mannosyltransferase  endoplasmic reticular,Dolichyl phosphate D mannose C21H38O9P = Dolichol phosphate C15H27O4P + H+ + Mannan C6H10O5,,,YOR321W,Saccharomyces cerevisiae,
DOLPMMer,DOLPMMer,Dolichyl phosphate mannose  protein mannosyltransferase  endoplasmic reticular,Dolichyl phosphate D mannose C21H38O9P = Dolichol phosphate C15H27O4P + H+ + Mannan C6H10O5,,,YDL093W,Saccharomyces cerevisiae,
DOLPMMer,DOLPMMer,Dolichyl phosphate mannose  protein mannosyltransferase  endoplasmic reticular,Dolichyl phosphate D mannose C21H38O9P = Dolichol phosphate C15H27O4P + H+ + Mannan C6H10O5,,,YAL023C,Saccharomyces cerevisiae,
DOLPMMer,DOLPMMer,Dolichyl phosphate mannose  protein mannosyltransferase  endoplasmic reticular,Dolichyl phosphate D mannose C21H38O9P = Dolichol phosphate C15H27O4P + H+ + Mannan C6H10O5,,,YDL095W,Saccharomyces cerevisiae,
DOLPMMer,DOLPMMer,Dolichyl phosphate mannose  protein mannosyltransferase  endoplasmic reticular,Dolichyl phosphate D mannose C21H38O9P = Dolichol phosphate C15H27O4P + H+ + Mannan C6H10O5,,,YGR199W,Saccharomyces cerevisiae,
DOLPMMer,DOLPMMer,Dolichyl phosphate mannose  protein mannosyltransferase  endoplasmic reticular,Dolichyl phosphate D mannose C21H38O9P = Dolichol phosphate C15H27O4P + H+ + Mannan C6H10O5,,,YJR143C,Saccharomyces cerevisiae,
DOLPMTcer,DOLPMTcer,Dolichyl phosphate D mannosyltransferase,Dolichol phosphate C15H27O4P + GDP-D-mannose = Dolichyl phosphate D mannose C21H38O9P + GDP,,,YPR183W,Saccharomyces cerevisiae,
DOLPt2er,DOLPt2er,Dolichol phosphate endoplasmic reticular transport via proton symport,Dolichol phosphate C15H27O4P + H+ = Dolichol phosphate C15H27O4P + H+,,,,Saccharomyces cerevisiae,
